IdVoie,TypeVoie,Voie
970,RUE,DE PRONY
972,SQ,ANDRE MALRAUX
973,BD,BINEAU
974,RTE,DE LA REINE
975,RUE,VOLTAIRE
977,AV,BOURGAIN
978,RUE,DU REGARD
981,RUE,DENFERT ROCHEREAU
982,RUE,MARCEL SEMBAT
983,AV,DES FRUITIERS
984,RUE,DE BORDEAUX
985,RUE,GASTON PHILIPPE
986,ALL,DES TILLEULS
987,AV,JOFFRE
988,RES,VICTOR HUGO
989,RUE,DE LA PERCHE
990,VLA,MONTGOLFIER
992,RUE,DU MARECHAL LECLERC
996,AV,LOUIS ARAGON
998,RUE,DE LA SOLIDARITE
999,RUE,VEROLLOT
1000,RUE,DU NOUVELET
1001,RUE,DE LA FUTAIE
1002,RUE,DU COLONEL FABIEN
1003,,GR  RUE CHARLES DE GAULLE
1006,RUE,GEORGES BOUCHER
1007,RUE,PAUL BERT
1008,RUE,GALANDE
1010,RUE,DES CHESNEAUX
1011,RUE,DE SAINT PRIX
1012,QUAI,DE SEINE
1013,RUE,LEON PROTAIS
1014,RUE,FRANCOIS TRUFFAUT
1016,CHE,DE BOIS ROUGE
1017,RUE,DE MONTMORENCY
1018,RUE,ROUSSELET
1020,RUE,RENE BOULANGER
1022,RUE,HENRY MONNIER
1023,RUE,SAINT LAZARE
1024,AV,PARMENTIER
1025,RUE,BOULLE
1026,RUE,DU CHEMIN VERT
1027,RUE,DE WATTIGNIES
1028,RUE,SEDAINE
1029,AV,DAUMESNIL
1030,AV,DE SAINT MANDE
1031,RUE,DUNOIS
1032,RUE,HIPPOLYTE MAINDRON
1034,RUE,CAMPAGNE PREMIERE
1036,RUE,BLOMET
1038,RUE,FOURCADE
1039,RUE,VIOLET
1040,RUE,DES VOLONTAIRES
1041,RUE,BOUILLOUX LAFONT
1042,RUE,DE DANTZIG
1043,RUE,SAINT DIDIER
1044,RUE,DE MUSSET
1045,RUE,CORTAMBERT
1046,AV,DE SAINT OUEN
1047,RUE,NOLLET
1048,VLA,DE LA TERRASSE
1049,RUE,LEGENDRE
1050,RUE,LAUGIER
1051,BD,BESSIERES
1052,RUE,BELIDOR
1053,RUE,CARDINET
1057,RUE,LETORT
1058,RUE,DES SAULES
1060,RUE,ACHILLE MARTINET
1061,RUE,DE TANGER
1063,BD,DE BELLEVILLE
1065,RUE,DES COURONNES
1066,SQ,BOLIVAR
1067,RUE,DU SURMELIN
1068,RUE,HENRI DUBOUILLON
1070,RUE,D HAUTPOUL
1071,RUE,DES TOURNELLES
1072,CRS,DE VERDUN
1073,RUE,DOCTEUR MAZET
1074,RUE,LINNE
1075,RUE,GIRODET
1076,RUE,CHAMPOLLION
1077,RUE,PIERRE SEMARD
1078,RUE,MONTMARTRE
1079,RUE,DU COMMERCE
1080,RUE,DU DOC CHARCOT
1081,RUE,DES VERGERS
1082,RUE,CLAIRES FONTAINES
1083,RUE,DU MOULIN BOTTE
1084,ALL,MARTIAL LUCIEN
1085,BD,FRANCK PILATTE
1087,BD,DE CESSOLE
1088,RUE,LIEUTENANT JEAN REVELLI
1089,RUE,DUJARDIN BEAUMETZ
1090,AV,EDMOND D ESCLEVIN
1091,RUE,FONTAINE DU PIN
1092,BD,BIJOU PLAGE
1093,RTE,DE LA MARIGARDE
1094,AV,DES ORANGERS
1095,,RAVEYRON
1096,RUE,DE TOURNON
1098,ALL,RENE ICHE
1099,RUE,INGRES
1100,RUE,ADOLPHE THIERS
1102,IMP,DES FRENES
1103,TRA,PARANGON
1104,BD,ELYSEE PETIT
1105,GR,GRAND RUE LOUIS FABRY
1106,AV,ROGER DELIENCOURT
1108,RUE,DE LA FOULERIE
1110,RUE,SAINT YON
1113,RUE,PAUL COMMENGE
1114,RUE,GEORGES SAND
1115,RUE,DU PETIT CLOS
1116,RUE,DE LA PIECE PERROT
1117,RUE,DE DOLE
1118,RUE,DE LA LIBERATION
1119,RUE,DE LA FERTE
1120,RUE,DU CARDINAL PIE
1121,RUE,BORDA
1122,PL,CHARLES DE GAULLE
1123,RES,LE MOZART
1124,RUE,COL COLONNA D ORNANO
1125,AV,DE LA CONDAMINE
1126,RUE,DE L ASPIC
1127,RUE,DU BOSC
1128,AV,EMILE DEWOITINE
1129,RUE,DE LA FONTASSE
1130,MAIL,DU PASTEL
1132,ALL,HAUSSMANN
1133,RUE,DU MONTALIEU
1134,RUE,DE L ANCIENNE POSTE
1135,RUE,SAINT JAMES
1136,RUE,BOURGES
1137,,MISSION HAUT BRION
1138,AV,DU PORT
1139,CHE,DU PETIT MAITRE
1142,ALL,CLAUDE DEBUSSY
1143,RUE,DES HELIANTHEMES
1144,ALL,DE BOURDETTE
1145,RUE,EDOUARD ET JACQUES BEYNEL
1146,,LES JARDINS DE LA PALMERAI
1147,RUE,ANDRE LE NOTRE
1148,RUE,PAUL RIMBAUD
1149,RUE,FRANCOISE GIROUD
1150,BD,CAMILLE BLANC
1151,CITE,DU CHATEAU VERT
1152,QUAI,VOLTAIRE
1153,ALL,DU SOLSTICE
1154,SQ,RENE VAUTIER
1155,RUE,GEORGES CLEMENCEAU
1156,RUE,DU MOULIN DU GUE
1157,ALL,LAURENCE BERLUCHON
1158,AV,ANDRE MAGINOT
1160,RUE,DES BRUYERES
1161,AV,ALBERT 1ER DE BELGIQUE
1162,AV,HENRY DUHAMEL
1164,CRS,SAINT ANDRE
1165,RUE,DU SERMET
1166,RUE,DES SABLES
1167,RUE,DU COUT
1168,QUAI,BONAMOUR
1169,RES,PINADA DEL MAR I
1170,RUE,RENEE DARRIET
1171,RUE,HENRI DESGRANGES
1172,RUE,DES MERISIERS
1174,RUE,DES RENARDIERES
1176,RUE,DU BOCAGE
1177,RUE,DES FOSSETTES
1179,CHE,DE LA FURGUAI
1180,RUE,NICOLE DUCLOS
1181,AV,DU GATINAIS
1182,RUE,DE L ORPHELINAT
1183,RUE,MONTESQUIEU
1184,PAS,LYAUTEY
1185,RUE,GERUZEZ
1186,RUE,CHARLIER
1187,RUE,DOCTEUR THOMAS
1188,RUE,D'OZERAILLES RES.SQ.GALLE
1189,RUE,ALBERT LEBRUN
1190,RUE,D ALSACE
1191,RUE,DE SAINT MAURICE
1192,RES,LE MAEVA
1194,RUE,JEANNE-MARIE LE BOZEC
1195,RUE,DU MAL FOCH
1196,PL,DU VOULLIEN
1197,RUE,ST PAUL
1198,RES,LE CARRE DES FEES
1199,AV,DU PRESIDENT KENNEDY
1200,RUE,ROGER SALENGRO
1202,ALL,DE L'ESPIERRE
1204,RES,PLEIN CIEL 2 RTE PRESEAU
1205,RES,PLEIN CIEL 1 RTE PRESEAU
1206,PL,DE LA REPUBLIQUE
1207,RUE,HENRI BREUIL
1208,RUE,SAINT JOSEPH
1209,AV,DU MAL JOFFRE
1210,RUE,DE LA PORTE NEUVE
1211,AV,JAULERRY
1212,RUE,MARTIN BASSE
1213,RUE,LONGUE
1214,RUE,JOSEPHIN SOULARY
1215,RUE,HENRI GORJUS
1216,RUE,PIERRE BOURDEIX
1218,RUE,LIEUTENANT COLONEL GIRARD
1220,AV,JEAN MOULIN
1221,RUE,DEDIEU
1222,RUE,DES CHARMETTES
1223,RUE,DES COLLONGES
1224,RUE,CHARLES DE GAULLE
1225,AV,PIERRE DUMOND
1226,RUE,DU 11 NOVEMBRE 1918
1227,RTE,DE LA VALLEE
1228,RUE,ANTOINE ARNAUD
1230,RUE,DES ASTERS
1231,CLOS,DU CEDRE BLEU
1232,RTE,DE LA CAILLE
1233,RUE,DES FAULX
1234,RUE,FRANCOIS MITTERRAND
1235,PARC,DE L ITON
1236,AV,PRESIDENT WILSON
1237,RUE,JOSEPH FINANCE
1239,RUE,GRANDE
1241,RUE,JACQUES CARTIER
1243,RUE,DES CLOCHES
1244,,AVE DE GAULLE 27 FOUGERES
1248,RUE,ARISTIDE MAILLOL
1249,RUE,ANDRE BOHEC
1250,RUE,DES HORTENSIAS
1251,RUE,D ARIANE
1253,CRS,RAOULT
1255,RUE,DU CLOS GIRARD
1256,ALL,DU HARAS
1257,RUE,DU VIEUX VERSAILLES
1258,RUE,CESAR FRANCK
1259,RUE,EXELMANS
1260,RUE,GEORGES BERNANOS
1263,RUE,D ORLEANS
1264,BD,DE LA PAIX
1265,RUE,DU PONT SAINT COME
1266,RUE,DE BELFORT
1267,RUE,DE LA CITE
1268,RUE,DE BRUXELLES
1270,CC,DE LA MARGUE
1271,CHE,DE LA MANCENQUE
1272,RUE,DE SAINT EXUPERY
1273,AV,DE LA GRANDE ARMEE
1274,AV,DES PALMIERS
1276,AV,GENERAL GOURAUD
1277,AV,ANTONIO GRAMSCI
1278,RUE,MARCELLIN BERTHELOT
1279,RUE,MARIE CHRISTINE BLACHAS
1282,RUE,DU DOCTEUR LOUIS MARCON
1283,RUE,DU SAULE
1284,RES,LE PARC
1286,RUE,GEORGES BELJEAN
1288,RUE,ALEXANDRE DUMAS
1289,RUE,JOUBERT
1290,,MARDILLY
1291,,CLOITRE ST SPIRE
1292,RUE,DE LA DIVISION LECLERC
1293,RES,VOIE DU SUD
1294,RUE,DJANGO REINHARDT
1295,RUE,DANIELLE CASANOVA
1296,RUE,MARCEAU
1298,PL,DES FFI
1299,RUE,DES BRULIS
1300,RUE,EMMANUEL KANT
1301,AV,BEAUSEJOUR
1302,SQ,RONSARD
1303,RUE,CLUSERET
1304,RUE,DE COLOMBES
1305,RUE,DE CHAMPAGNE
1306,AV,GAL LECLERC
1308,RUE,ANTONIN RAYNAUD
1312,RUE,LOUIS BLANC
1314,ALL,EDGAR BRANDT
1315,RUE,D AULNAY
1317,RUE,DE BAGNEUX
1318,RUE,LOUIS ROLLAND
1320,RUE,DES POMMIERS
1322,AV,HENRI BARBUSSE
1323,RUE,FERRAGUS
1324,ALL,COURT SAINT ETIENNE
1325,AV,DES PAVILLONS SOUS BOIS
1326,AV,DE MUN
1327,AV,DES VIOLETTES
1328,RUE,DES DEUX COMMUNES
1329,AV,DE BOISSY
1330,RUE,FERNET
1331,ALL,DU PERRUCHET
1332,RUE,MARCEL BONNET
1333,AV,DANVILLE
1334,RUE,ROBERT DOISNEAU
1335,AV,RENE PANHARD
1336,AV,FLOUQUET
1337,RUE,HENRI KLEYNHOFF
1338,RUE,ANTOINE DE SAINT EXUPERY
1339,RUE,DE WAGRAM
1340,AV,GEORGES FOUREAU
1341,RUE,DE L'EMBARCADERE
1342,AV,CHARLES V
1343,RUE,DEFRANCE
1344,AV,ROGER SALENGRO
1345,RUE,ADOLPHE ALPHAND
1346,RUE,DE LA STATION
1348,AV,ROGER GUICHARD
1350,RUE,DE LA TERMINALE
1351,AV,DU HAZAY
1352,ALL,DE LA MUSIQUE
1353,RUE,DES CLOS RIBAUDS
1355,RUE,ST CHARLES
1357,RUE,GUSTAVE CAILLEBOTTE
1358,BD,DU GENERAL DELAMBRE
1359,SQ,JULES FERRY
1360,LOT,LES PINS CARAIBES
1361,RES,L OCEANE
1362,RES,MAJORELIA
1363,CHE,DES LONGOSES
1364,AV,BEAUCOUR
1365,RUE,DE LA CLEF
1366,RUE,BERNARD PALISSY
1367,RUE,DE BELLEFOND
1368,RUE,DU FBG SAINT DENIS
1370,RUE,DE LA FONTAINE AU ROI
1372,BD,DIDEROT
1373,VLA,D ESTE
1374,RUE,FREMICOURT
1375,RUE,FALGUIERE
1377,AV,MILLERET DE BROU
1378,RUE,PAUL VALERY
1379,AV,FOCH
1380,RUE,LE MAROIS
1382,RUE,RAFFET
1384,RUE,BOUCRY
1385,RUE,LEIBNIZ
1386,RUE,RAMEY
1387,RUE,DES ANNELETS
1389,VLA,CURIAL
1390,RUE,DUPONT DE L EURE
1391,RUE,DE MEAUX
1392,BD,DE CHARONNE
1393,RUE,DE PRE BAILLY
1394,RUE,CHANTEPIE
1395,RUE,HUBERT COLOMBIER
1396,RES,L EDELWEISS
1397,CHE,DU LAC
1398,CRS,VICTOR HUGO
1399,CRS,EMILE ZOLA
1400,RUE,LAURENT GIAUME
1401,PL,PASTEUR
1405,RUE,VAL DES CASTAGNINS
1406,,LES GAILLES
1407,RTE,RD 15 LA ROSEYRE
1408,PROM,DES MARINIERES
1411,RUE,DE LA PETITE COLLINE
1412,RUE,ALEXANDRE LOUCE
1415,BD,DU NORD
1417,RUE,DE LA GENDARMERIE
1418,RTE,DE SAINT JEAN
1419,AV,DES BUISSONS ARDENTS
1420,RUE,DU PILAT
1421,RES,SPORTING LES RIVES
1422,RUE,JULES DIDIER
1424,BD,JULES GUESDE
1426,RUE,DU LYS DES SABLES
1427,QUAI,D'ALSACE
1428,RUE,D AUBAGNE
1429,RUE,GUY FABRE
1430,RUE,BERNARD DU BOIS
1431,BD,EMILE SICARD
1432,BD,DE SAINTE MARGUERITE
1433,BD,VALETTE
1434,BD,MIREILLE LAUZE
1435,RUE,EMILE LIETOUT
1436,VC,RES L OREE DE DEAUVILLE 1
1438,RUE,ARTHUR RIMBAUD
1439,RUE,DU VAU LOUIS
1440,RUE,DE LA COURBERIE
1441,PL,DUGUESCLIN
1442,RUE,DUGUESCLIN
1443,RUE,DE LA CHANTRERIE
1444,RUE,TAILLEFER
1445,RUE,DU COULOBRE
1447,RUE,CHEVALIER BAYARD
1448,RUE,BARNAVE PROLONGEE
1449,RUE,D ARGENCE
1450,RUE,JEAN MOULIN
1451,PL,MESIRARD
1452,RUE,FELICIEN MARCHI
1453,BD,ROI JEROME
1454,,L UOMO
1455,RES,LES JARDINS D ALZETU
1456,RUE,DU PALAIS
1457,AV,TROUCHAUD
1458,RPT,DES GRENADIERS
1459,RUE,MAGRESSOLLES
1460,RUE,LEOPOLD SEDAR SENGHOR
1461,RUE,DE LA SABOTERIE
1462,AV,DU MEDOC
1464,RUE,JULES MASSENET
1465,RUE,FRAGONARD
1466,ALL,LEO LAGRANGE
1467,RUE,LAURENT FIGNON
1468,RES,PAUL ELUARD
1469,RTE,DE LEOGNAN
1470,RUE,DES DORIS
1471,AV,DE CANDAU
1472,ALL,DE FRANCS
1475,RUE,ARMAND LEROI
1476,RUE,DU RELAIS
1477,ALL,JEAN GIONO
1478,RUE,MAURICE UTRILLO
1479,PARC,DE LA VERRERIE
1480,RUE,FRANCIS LANINE
1483,ALL,DE LA PLAGE
1484,AV,DES JOCKEYS
1487,AV,DES NACRES
1488,RUE,MAX ROUQUETTE
1489,RUE,DU CHAPITRE
1490,RUE,DEPUTE LUCIEN SALETTE
1491,CHE,MOULIN A VENT
1493,RUE,DE LA ROTISSERIE
1494,AV,ALPHONSE LEGAULT
1495,AV,MONSEIGNEUR MOUEZY
1497,AV,SIR WINSTON CHURCHILL
1498,RUE,EDMOND LAILLER
1499,RUE,DU CLOS TINEL
1500,RUE,DES ECOLES
1501,RUE,DE LA CROIX DE PIERRE
1502,RUE,LE POMELLEC
1504,RUE,LEON GEIST
1505,RUE,DU PLACAGE
1506,RUE,DU CHARMANT SOM
1507,RUE,DU CENTRE
1508,RES,LES MARTAGONS
1509,RUE,ROUGET DE LISLE
1510,PL,ALEXANDRE VIRO
1512,RUE,DU PEGLE
1513,RUE,DU CAPITAINE NEMO
1514,AV,DE LA RESISTANCE
1518,RUE,LUCIEN JARDEL
1520,RUE,FRANCOIS ALBERT
1521,VOIE,DU TROISIEME MILLENAIRE
1522,RUE,DU HUIT MAI
1523,RUE,LAVOISIER
1524,RUE,FELIX FAURE
1525,RUE,PARMENTIER
1526,RUE,DE LA JAUNAIE
1527,ALL,DU COLVERT
1528,PL,PAUL EMILE LADMIRAULT
1529,RUE,DE LA BASSE CHENAIE
1530,ALL,JEAN PERRIN
1531,RUE,DU RHIN
1532,RUE,DE LA MONGENDRIERE
1534,BD,OCEANIDES
1535,RUE,DE LA VECQUERIE
1536,BD,DE LA FRATERNITE
1537,RUE,DE GAUCOURT
1538,RUE,AUX CHATS
1539,RUE,DE LA MONTJOIE
1540,RUE,OLYMPE DE GOUGES
1541,RUE,MAL FOCH
1542,RUE,MARCEL PREVOST
1544,RUE,HENRI DE BOURNAZEL
1545,RUE,ALEXANDRE BECAMEL
1546,MAIL,CLAUDE DEBUSSY
1547,RUE,PORTE BARON
1548,BD,MARITIME
1551,BD,PAUL DOUMER
1552,RUE,DE TAISSY
1554,RUE,DE MOUZIMPRE
1556,RUE,JEAN ROSTAND
1557,RUE,SALVADOR ALLENDE
1558,RUE,EMILE BINDA
1560,PL,MAL FOCH
1561,,LE VILLAGE DES DUNES
1562,RUE,MAL LECLERC
1563,AV,DE DUNKERQUE
1564,RUE,JEAN BART
1566,RUE,PIERRE LEGRAND
1568,RUE,MARGUERITE DUBOIS
1570,RUE,COLIGNY
1572,RUE,DE DUNKERQUE
1573,RUE,DE ROCHDALE
1574,RUE,LOUIS BLERIOT
1575,,GRAND PLACE
1576,RUE,DE LA GRANGE DES DIMES
1577,RUE,DE BUZANVAL
1578,RUE,PIERRE CURIE
1579,RUE,DE LA BOULOIRE
1580,RUE,DU 67 REGIMENT INFANTERIE
1582,RUE,DE LA FAISANDERIE
1584,RES,STE AGATHE
1585,PL,CHARLES BROBEIL
1586,RUE,DE LATTRE DE TASSIGNY
1587,PL,GRAND PLACE
1589,RUE,D ABLAIN SAINT NAZAIRE
1590,RUE,RAOUL FOLLEREAU
1591,RUE,DU SOUST
1592,RUE,MICHEL HOUNAU
1593,RUE,DU GYPAETE
1594,RUE,EMILE GARET
1595,RUE,DES LANNES
1596,AV,ANDENIA
1597,PL,DU MARCHE BRAUHAUBAN
1600,RUE,CHAZAY
1601,RUE,ANTOINE DELANDINE
1602,RUE,BARABAN
1603,RUE,DE L EFFORT
1604,RUE,MARIUS BERLIET
1605,RUE,CREPET
1606,AV,ANTOINE ST EXUPERY
1608,RUE,DE LA GIRAUDIERE
1609,BD,EMILE ZOLA
1610,RUE,DES AULNES
1611,RUE,DU BOIS GENTIL
1612,CHE,DU VIEUX MURIER
1613,FG,SAINTE CLAIRE
1615,RUE,DE LA PRAIRIE
1616,RTE,DU TELEPHERIQUE
1617,RTE,DU CRET
1618,IMP,GANGA
1619,RUE,DU PETIT SALUT
1620,RUE,JOSEPH DELATTRE
1622,RUE,FELIX SANTALLIER
1623,RUE,DE PRESSENSE
1625,IMP,CLEMENT ADER
1626,RUE,DE VAUX
1629,AV,DE SEINE
1630,AV,DE L'EUROPE
1633,AV,PIERRE ET MARIE CURIE
1639,RUE,BRASSERIE GRUBER
1640,SQ,DU PETIT MARGAT
1641,AV,GASTELLIER
1642,AV,CHARLES BRAS
1643,RUE,GEORGES BIZET
1644,QUAI,DE MARNE
1646,RUE,PAUL VAILLANT COUTURIER
1650,RUE,DE CLAYE
1653,RUE,DE LA CROIX BLANCHE
1654,RUE,BERTIE ALBRECHT
1656,RUE,SAINT CHARLES
1657,AV,PIERRE CURIE
1658,RUE,DE VERSAILLES
1660,PROM,DES ANGES
1661,RUE,ST SYMPHORIEN
1664,AV,LUCIEN RENE DUCHESNE
1665,RUE,DU CHANOINE ZELLER
1666,RUE,DE FLAVILLE
1667,RES,DE LA CROIX BLANCHE
1668,BD,PELLETIER
1669,RUE,DES CRENEAUX
1670,RUE,JACQUES L DUVIVIER
1671,AV,DE LA GRANDE ILE
1673,CLOS,DE L ERABLE
1675,RUE,G. LENOTRE
1676,AV,DE LIMAGNE
1677,PL,DES DOUVES
1679,RUE,DE LA GAITE
1681,,LES OURES
1682,TRA,GLACIERE
1683,RUE,JEANNE D ARC
1684,RES,LES CIGALONS
1686,AV,JOSEPH RAYNAUD
1687,BD,LEON BOURGEOIS
1688,BD,DE LA MER
1690,COR,DES ILES D OR
1691,AV,DOC JEAN JACQUES PERRON
1692,RUE,RAOUL DUFY
1693,RUE,VICTOR ROUGIER
1694,RTE,DE LA GARE
1695,RUE,DU CANNIER
1696,AV,SAINT JEAN
1697,RUE,CARRETERIE
1698,IMP,DU DANEMARK
1699,RUE,HENRI BOUVET
1700,IMP,DE LA ROSE DES VENTS
1701,RUE,DES RESEDAS
1702,RUE,DE LA BARRE
1703,RUE,ROCHE PIE
1705,AV,DE LA MER
1706,RTE,DU GOIS
1707,RUE,DES DUNES
1708,RUE,DES EMAILLEURS
1710,AV,DU PETIT CHATEAU
1711,RUE,DE TIGERY
1713,RUE,DES ANEMONES
1714,RUE,MARCEL PAGNOL
1715,BD,JOHN KENNEDY
1716,,PTE AVE DE LA PYRAMIDE
1717,RES,LES MARELLES
1718,VC,QUAI DE CHATILLON
1719,BD,DE BELLEVUE
1720,AV,DU DOCTEUR ROUX
1721,RUE,DU CANAL
1722,RUE,GEORGES MELIES
1723,RUE,DE TREVOIX
1724,CHE,DES CENDRENNES
1725,RTE,DE LA FERTE
1726,RUE,FRANCOIS LEROUX
1731,RUE,DU GUE
1733,RUE,HAUTE
1734,AV,DE CHATEAU DU LOIR
1735,RUE,SAINTE - GENEVIEVE
1737,RUE,DE BEZONS
1738,BD,DES COTEAUX
1739,RUE,DES DEUX GARES
1740,RUE,PIERRE JOIGNEAUX
1741,RUE,FRANKLIN
1745,RUE,DE CHEZY
1746,RUE,LOUIS PHILIPPE
1747,BD,JEAN JAURES
1749,RUE,DE NEUILLY
1751,RUE,FERNAND PELLOUTIER
1754,RUE,D ESTIENNE D ORVES
1757,RUE,DU CAPITAINE GEORGES FACQ
1759,RUE,DE BENFLEET
1760,RUE,DES ROSIERS
1761,RUE,DES ENTREPRENEURS
1763,RUE,GUYARD DELALAIN
1764,RUE,BLANQUI
1765,RUE,ONZE NOVEMBRE
1766,RUE,DU MARECHAL JUIN
1767,RUE,DE VOIZE
1768,RUE,JEAN BOUIN
1769,RUE,GUILLEMETEAU
1771,RUE,DES COLLINES
1772,RUE,DU BEL AIR
1773,RUE,DES GRANDES CULTURES
1774,RUE,DE LA FRATERNITE
1775,RUE,DU CAPITAINE DREYFUS
1776,BD,ARISTIDE BRIAND
1777,RUE,MAURICE LISSAC
1778,SQ,BENJAMIN MOLOISE
1782,RUE,PRESIDENT KENNEDY
1783,RUE,DES USINES PERIER
1784,AV,BEAUREPAIRE
1786,VLA,MARIOTTE
1787,RUE,MOLIERE
1789,VLA,DES BASSES FOLIES
1790,AV,DUMOTEL
1792,PL,LOUISE DE VILMORIN
1793,RUE,DE BRIE
1794,RES,DES CHENES
1795,AV,WINSTON CHURCHILL
1796,RUE,DU 8 MAI 1945
1797,RUE,SEBASTOPOL
1798,AV,ANDRE ROUY
1799,RUE,MASSUE
1800,RUE,CHARLES MARINIER
1802,RUE,PLISSON
1803,RUE,EUGENE RINGUET
1804,RUE,DE L'EIDER
1805,AV,ALBERT SARRAULT
1806,RUE,DE GONESSE
1808,RUE,PIERRE BROSSOLETTE
1809,RUE,JOHN KENNEDY
1810,MAIL,CHARLES HUAULT
1811,RUE,DES AUBEPINES
1812,RUE,DU GENERAL SARRAIL
1814,RUE,DES GRANDES FONTAINES
1815,RUE,PAUL AQUIOUPOU
1816,CHEM,HILAIRE
1818,RUE,CROIX DES PETITS CHAMPS
1819,RUE,D ARTOIS
1820,RUE,THERESE
1821,PAS,SAINTE AVOIE
1823,RUE,DU FAUBOURG SAINT HONORE
1824,RUE,MONSIEUR LE PRINCE
1825,RUE,D ARRAS
1826,RUE,MONGE
1827,RUE,ROLLIN
1828,RUE,DE VERNEUIL
1829,RUE,DE SEVRES
1830,RUE,YVES TOUDIC
1831,RUE,DE L AQUEDUC
1832,RUE,DE CHARENTON
1835,RUE,DE CITEAUX
1836,BD,DE REUILLY
1837,RUE,TROUSSEAU
1839,RUE,DE LAPPE
1840,RUE,ABEL RABAUD
1841,VLA,DE SAINT MANDE
1842,RUE,BARRAULT
1843,RUE,DE LA MAISON BLANCHE
1844,RUE,FIRMIN GILLOT
1845,RUE,LABROUSTE
1846,RUE,GEORGES PITARD
1847,RUE,OLIVIER DE SERRES
1848,RUE,DE L ABBE GROULT
1849,RUE,DESNOUETTES
1851,RUE,ROBERT DE FLERS
1854,BD,EXELMANS
1855,RUE,GUY MOQUET
1856,AV,DE VILLIERS
1857,RUE,DULONG
1858,BD,ORNANO
1859,RUE,POULET
1860,RUE,DUHESME
1861,RUE,CALMELS
1863,RUE,DU POTEAU
1867,RUE,LABAT
1868,RUE,JANSSEN
1869,VLA,STENDHAL
1870,BD,DAVOUT
1871,RUE,DE LA CHINE
1872,RUE,DE LA REUNION
1873,RUE,PELLEPORT
1876,RUE,MANIN
1877,RUE,LESAGE
1878,RUE,DES ECOUFFES
1879,RUE,SAINT MARTIN
1880,RUE,RAMBUTEAU
1882,RUE,DU LOUVRE
1883,RUE,DES BLANCS MANTEAUX
1884,RUE,TURENNE
1885,RUE,CHARLES PEGUY
1886,BD,DUBOUCHAGE
1887,,CONDAMINE
1888,RUE,COLONEL MATTEI
1889,PL,SAINTE LUCE
1891,CHE,ST ANTOINE A ST JOSEPH
1892,RUE,DE L ARENE
1893,,LES ROUCAS
1894,RUE,JACQUES YVES COUSTEAU
1896,RUE,DES BALMES
1897,RUE,ALBERT CAMUS
1898,RUE,PERRAULT
1899,RUE,DU DOCTEUR MICHEL GIBERT
1900,RUE,DES MARAIS
1903,IMP,LAENNEC
1904,RUE,CLAUDE KOGAN
1905,RUE,GAMBARD
1906,SQ,DES HAUTES OURMES
1907,RUE,DE DINAN
1908,RUE,RENE LAENNEC
1909,ALL,JEAN PAIN
1910,AV,LA BRUYERE
1911,PL,DES ECRINS
1913,IMP,JACQUELINE AURIOL
1914,RUE,SOURDEAC
1915,RUE,DE BEL AIR
1916,RUE,MARLIN
1917,RUE,DE CONTIEGES
1919,SQ,D OSLO
1920,RUE,ABBE MARTIN
1923,RUE,MARC SANGNIER
1924,SQ,CHARLES BARRIQUAND
1925,RUE,MATHURIN DU RY
1926,AV,DU 19 MARS 1962
1927,AV,FEDERICO GARCIA LORCA
1928,AV,CHARLES DEPERET
1930,RUE,1918-11-11 00:00:00
1932,CHE,DE LA MADONE
1933,RTE,DE LA CROIX DU BAN
1934,RUE,D UXELLES
1935,RUE,BELLEVUE
1936,RTE,DE LA BARQUE
1937,RUE,DE TOURNEVILLE
1938,RUE,DU GEN DE GAULLE
1939,AV,MAURICE DAUVERGNE
1940,PL,DU CALVAIRE
1941,CRS,DU LUZARD
1943,RUE,CHRISTOPHE
1944,ALL,DES CHARMILLES
1946,PL,DES SASSIERS
1947,RUE,CHARLES LINNE
1951,ALL,DE NORMANDIE
1952,RUE,EMILE REAUBOURG
1953,RUE,PAUL CEZANNE
1955,RES,ST MARC
1956,AV,PRESIDENT JOHN KENNEDY
1957,RUE,LOUIS AUGIAS
1958,AV,DU PARC DES CHAUMES
1959,RUE,RACINE
1960,PROM,DES CHAMPS PLAISANTS
1961,RUE,JULES VALLES
1962,RUE,THIROUX D ARCONVILLE
1963,RUE,DES JARDINIERS
1967,ALL,DU CHAMPREAU
1968,AV,DE LA COMMUNE DE PARIS
1970,BD,CHARLES DE GAULLE
1971,RUE,BARBES
1972,RUE,DU PDT WILSON
1973,AV,JULES FERRY
1977,PL,HENRI D ASTIER
1979,QUAI,DE LA MARNE
1980,RES,L ANGEVINE 2
1981,PL,DES NOYERS
1982,,LES HTS DE MARCOUVILLE
1983,RUE,DU PONCEAU
1984,,LES RAYES VERTES
1985,ALL,DE MEDICIS
1986,ALL,DES LILAS
1988,RUE,GEORGE  V
1989,SQ,JOSQUIN DESPRES
1990,RUE,SAINT EUGENE
1991,RUE,JULES VINCENT
1992,RUE,FRANCOIS COUPERIN
1993,AV,DIABLOTS
1995,RUE,DU DOCTEUR PEYROT
1997,AV,DE DOMONT
1998,AV,DES MARAIS
1999,AV,GABRIEL PERI
2000,QUAI,DU GENIE
2001,SQ,DU VILLAGE
2002,RES,GRAND VILLAGE
2004,BD,SAINT MARCEL
2006,RUE,JEAN PIERRE TIMBAUD
2007,RUE,DE TOLBIAC
2008,RUE,DE LA TOMBE ISSOIRE
2009,AV,EMILE ZOLA
