IdMutation,DateMutation,ValeurFonciere,TypeMutation,IdLogement
689,2020-03-12,116000.0,Vente,674
690,2020-04-21,138000.0,Vente,675
691,2020-04-09,190000.0,Vente,676
692,2020-03-16,182000.0,Vente,677
693,2020-04-29,98000.0,Vente,678
694,2020-03-23,72500.0,Vente,679
695,2020-04-10,314000.0,Vente,680
696,2020-06-03,300000.0,Vente,681
697,2020-01-17,65000.0,Vente,682
698,2020-03-19,140160.0,Vente,683
699,2020-05-06,270917.0,Vente,684
700,2020-03-25,76000.0,Vente,685
701,2020-06-11,93000.0,Vente,686
702,2020-02-17,237550.0,Vente,687
703,2020-04-30,55000.0,Vente,688
704,2020-05-12,48000.0,Vente,689
705,2020-02-28,447525.0,Vente,690
706,2020-03-16,168000.0,Vente,691
707,2020-05-20,482600.0,Vente,692
708,2020-06-12,423650.0,Vente,693
709,2020-01-14,470700.0,Vente,694
710,2020-05-07,2950000.0,Vente,695
711,2020-05-28,2655000.0,Vente,696
712,2020-02-10,215000.0,Vente,697
713,2020-02-21,97000.0,Vente,698
714,2020-01-06,130000.0,Vente,699
715,2020-04-17,505000.0,Vente,700
716,2020-01-02,205000.0,Vente,701
717,2020-02-13,87000.0,Vente,702
718,2020-06-30,84500.0,Vente,703
719,2020-04-24,289150.0,Vente,704
720,2020-04-29,104000.0,Vente,705
721,2020-05-06,115000.0,Vente,706
722,2020-02-24,55000.0,Vente,707
723,2020-06-29,76000.0,Vente,707
724,2020-02-20,117110.0,Vente,708
725,2020-05-28,125000.0,Vente,709
726,2020-04-01,309580.0,Vente,710
727,2020-05-14,145000.0,Vente,711
728,2020-03-20,160000.0,Vente,712
729,2020-01-17,1000000.0,Vente,713
730,2020-05-07,125000.0,Vente,714
731,2020-06-03,95000.0,Vente,715
732,2020-06-26,60000.0,Vente,716
733,2020-03-12,166500.0,Vente,717
734,2020-02-21,150000.0,Vente,718
735,2020-05-19,107000.0,Vente,719
736,2020-03-31,128130.0,Vente,720
737,2020-06-05,95000.0,Vente,721
738,2020-03-11,93363.0,Vente,722
739,2020-02-06,89000.0,Vente,723
740,2020-02-04,111600.0,Vente,724
741,2020-02-11,106500.0,Vente,725
742,2020-01-10,95000.0,Vente,726
743,2020-06-10,62000.0,Vente,727
744,2020-06-29,74000.0,Vente,728
745,2020-02-20,161200.0,Vente,729
746,2020-06-30,62000.0,Vente,730
747,2020-03-04,170000.0,Vente,731
748,2020-06-24,100000.0,Vente,732
749,2020-01-10,96000.0,Vente,733
750,2020-03-02,102050.0,Vente,734
751,2020-06-17,115000.0,Vente,735
752,2020-01-29,107000.0,Vente,736
753,2020-02-14,571050.0,Vente,737
754,2020-05-29,252900.0,Vente,738
755,2020-06-04,255545.0,Vente,739
756,2020-04-22,420000.0,Vente,740
757,2020-05-28,97100.0,Vente,741
758,2020-05-25,377500.0,Vente,742
759,2020-02-06,135000.0,Vente,743
760,2020-06-06,75000.0,Vente,744
761,2020-02-21,15001.0,Vente,745
762,2020-03-27,270000.0,Vente,746
763,2020-05-22,135000.0,Vente,747
764,2020-02-14,219650.0,Vente,748
765,2020-01-27,156590.0,Vente,749
766,2020-06-20,187000.0,Vente,750
767,2020-04-24,130000.0,Vente,751
768,2020-05-29,143000.0,Vente,752
769,2020-03-24,235000.0,Vente,753
770,2020-01-15,91000.0,Vente,754
771,2020-01-09,160000.0,Vente,755
772,2020-05-07,215000.0,Vente,756
773,2020-06-09,260000.0,Vente,757
774,2020-01-13,540000.0,Vente,758
775,2020-01-30,80893.0,Vente,759
776,2020-01-31,420000.0,Vente,760
777,2020-06-24,240000.0,Vente,761
778,2020-06-09,132000.0,Vente,762
779,2020-03-10,167000.0,Vente,763
780,2020-03-03,132000.0,Vente,764
781,2020-06-18,122000.0,Vente,765
782,2020-06-04,293020.0,Vente,766
783,2020-06-09,260000.0,Vente,767
784,2020-06-15,323500.0,Vente,768
785,2020-05-22,176000.0,Vente,769
786,2020-06-19,122000.0,Vente,770
787,2020-01-10,190000.0,Vente,771
788,2020-01-24,85000.0,Vente,772
789,2020-02-20,107000.0,Vente,773
790,2020-05-28,469000.0,Vente,774
791,2020-01-31,426300.0,Vente,775
792,2020-06-30,145000.0,Vente,776
793,2020-06-25,143000.0,Vente,777
794,2020-06-30,174000.0,Vente,778
795,2020-02-13,157000.0,Vente,779
796,2020-03-20,365000.0,Vente,780
797,2020-05-07,483800.0,Vente,781
798,2020-04-30,104240.0,Vente,782
799,2020-05-28,82000.0,Vente,783
800,2020-01-31,141600.0,Vente,784
801,2020-01-31,99800.0,Vente,785
802,2020-02-20,104000.0,Vente,786
803,2020-05-30,45000.0,Vente,787
804,2020-03-09,55500.0,Vente,788
805,2020-02-11,139400.0,Vente,789
806,2020-02-14,62500.0,Vente,790
807,2020-03-18,223200.0,Vente,791
808,2020-02-06,468000.0,Vente,792
809,2020-06-30,630000.0,Vente,793
810,2020-01-29,125000.0,Vente,794
811,2020-02-24,112000.0,Vente,795
812,2020-02-14,170550.0,Vente,796
813,2020-06-17,110000.0,Vente,797
814,2020-02-03,151600.0,Vente,798
815,2020-03-03,185000.0,Vente,799
816,2020-05-20,200000.0,Vente,799
817,2020-06-05,130000.0,Vente,800
818,2020-06-30,175000.0,Vente,801
819,2020-02-27,260000.0,Vente,802
820,2020-04-16,373000.0,Vente,803
821,2020-05-26,87000.0,Vente,804
822,2020-06-11,166000.0,Vente,805
823,2020-01-08,543000.0,Vente,806
824,2020-02-25,160000.0,Vente,807
825,2020-03-18,400000.0,Vente,808
826,2020-02-07,200000.0,Vente,809
827,2020-02-26,91000.0,Vente,810
828,2020-03-10,1265000.0,Vente,811
829,2020-05-07,185000.0,Vente,812
830,2020-05-29,83660.0,Vente,813
831,2020-05-07,188000.0,Vente,814
832,2020-05-29,49000.0,Vente,815
833,2020-01-10,60089.0,Vente,816
834,2020-05-12,72000.0,Vente,816
835,2020-05-14,93000.0,Vente,817
836,2020-06-23,140000.0,Vente,818
837,2020-02-17,113760.0,Vente,819
838,2020-06-17,108072.0,Vente,820
839,2020-04-10,52000.0,Vente,821
840,2020-01-22,116000.0,Vente,822
841,2020-04-10,102500.0,Vente,823
842,2020-06-23,103000.0,Vente,824
843,2020-01-27,116823.0,Vente,825
844,2020-02-12,121500.0,Vente,826
845,2020-02-10,180000.0,Vente,827
846,2020-01-08,92000.0,Vente,828
847,2020-02-28,118900.0,Vente,829
848,2020-05-26,68500.0,Vente,830
849,2020-05-11,70000.0,Vente,831
850,2020-01-31,198000.0,Vente,832
851,2020-05-06,180500.0,Vente,833
852,2020-01-30,233050.0,Vente,834
853,2020-04-09,70000.0,Vente,835
854,2020-03-20,58500.0,Vente,836
855,2020-03-05,122000.0,Vente,837
856,2020-05-29,156000.0,Vente,838
857,2020-01-20,93000.0,Vente,839
858,2020-02-10,135000.0,Vente,840
859,2020-03-26,69000.0,Vente,841
860,2020-05-19,255000.0,Vente,842
861,2020-02-10,176500.0,Vente,843
862,2020-03-12,90553.0,Vente,844
863,2020-01-24,250000.0,Vente,845
864,2020-02-21,235000.0,Vente,846
865,2020-02-28,261000.0,Vente,847
866,2020-04-30,281000.0,Vente,847
867,2020-01-06,645000.0,Vente,848
868,2020-01-27,941580.0,Vente,849
869,2020-06-30,907500.0,Vente,850
870,2020-03-12,303000.0,Vente,851
871,2020-03-06,498000.0,Vente,852
872,2020-04-10,120000.0,Vente,853
873,2020-05-12,555000.0,Vente,854
874,2020-05-27,367000.0,Vente,855
875,2020-05-28,490980.0,Vente,856
876,2020-06-19,409200.0,Vente,857
877,2020-04-03,120000.0,Vente,858
878,2020-06-12,975000.0,Vente,859
879,2020-03-11,418000.0,Vente,860
880,2020-05-18,535000.0,Vente,861
881,2020-02-12,194000.0,Vente,862
882,2020-05-18,255000.0,Vente,863
883,2020-06-24,220000.0,Vente,864
884,2020-03-06,210500.0,Vente,865
885,2020-06-24,182000.0,Vente,866
886,2020-01-08,134000.0,Vente,867
887,2020-06-30,168000.0,Vente,868
888,2020-02-04,198300.0,Vente,869
889,2020-01-29,155500.0,Vente,870
890,2020-05-13,185000.0,Vente,871
891,2020-01-24,137000.0,Vente,872
892,2020-04-17,76000.0,Vente,873
893,2020-04-29,367000.0,Vente,874
894,2020-05-19,324050.0,Vente,875
895,2020-05-20,170000.0,Vente,876
896,2020-05-15,79370.0,Vente,877
897,2020-04-30,99900.0,Vente,878
898,2020-03-26,485000.0,Vente,879
899,2020-05-18,54120.0,Vente,880
900,2020-03-05,19000.0,Vente,881
901,2020-04-07,43369.0,Vente,882
902,2020-05-29,60400.0,Vente,883
903,2020-03-13,70676.0,Vente,884
904,2020-01-06,106000.0,Vente,885
905,2020-05-19,116500.0,Vente,886
906,2020-05-11,620000.0,Vente,887
907,2020-05-15,469820.0,Vente,888
908,2020-05-29,371550.0,Vente,889
909,2020-05-12,315000.0,Vente,890
910,2020-05-20,82500.0,Vente,891
911,2020-05-18,65000.0,Vente,892
912,2020-05-15,469000.0,Vente,893
913,2020-05-18,161000.0,Vente,894
914,2020-05-15,84800.0,Vente,895
915,2020-03-11,106000.0,Vente,896
916,2020-05-19,513350.0,Vente,897
917,2020-06-02,83000.0,Vente,898
918,2020-06-04,100000.0,Vente,899
919,2020-05-29,193700.0,Vente,900
920,2020-06-26,225000.0,Vente,901
921,2020-01-14,106000.0,Vente,902
922,2020-01-10,203400.0,Vente,903
923,2020-01-07,212150.0,Vente,904
924,2020-01-03,102000.0,Vente,905
925,2020-01-30,137000.0,Vente,906
926,2020-03-17,200961.0,Vente,907
927,2020-01-17,59000.0,Vente,908
928,2020-02-03,58000.0,Vente,909
929,2020-04-17,505000.0,Vente,910
930,2020-06-24,212400.0,Vente,911
931,2020-02-28,127000.0,Vente,912
932,2020-02-27,140000.0,Vente,913
933,2020-06-11,35000.0,Vente,914
934,2020-01-16,162000.0,Vente,915
935,2020-04-22,230961.0,Vente,916
936,2020-01-16,150200.0,Vente,917
937,2020-05-28,104500.0,Vente,918
938,2020-06-26,120500.0,Vente,919
939,2020-02-20,200000.0,Vente,920
940,2020-04-27,177000.0,Vente,921
941,2020-02-08,22000.0,Vente,922
942,2020-06-12,55000.0,Vente,923
943,2020-01-13,129400.0,Vente,924
944,2020-06-19,180000.0,Vente,925
945,2020-05-18,726700.0,Vente,926
946,2020-02-05,212250.0,Vente,927
947,2020-02-19,79400.0,Vente,928
948,2020-05-20,73000.0,Vente,929
949,2020-06-30,376400.0,Vente,930
950,2020-06-09,39000.0,Vente,931
951,2020-06-26,63000.0,Vente,932
952,2020-02-24,139000.0,Vente,933
953,2020-01-20,104500.0,Vente,934
954,2020-05-29,263000.0,Vente,935
955,2020-06-09,180000.0,Vente,936
956,2020-01-31,93300.0,Vente,937
957,2020-06-22,89390.0,Vente,937
958,2020-05-26,124000.0,Vente,938
959,2020-06-30,126850.0,Vente,938
960,2020-01-14,358000.0,Vente,939
961,2020-01-13,220000.0,Vente,940
962,2020-04-06,130000.0,Vente,941
963,2020-01-10,75600.0,Vente,942
964,2020-01-24,30000.0,Vente,943
965,2020-01-31,200600.0,Vente,944
966,2020-06-29,321000.0,Vente,945
967,2020-04-30,369220.0,Vente,946
968,2020-05-27,1087500.0,Vente,947
969,2020-05-20,282600.0,Vente,948
970,2020-05-22,145100.0,Vente,949
971,2020-01-16,87000.0,Vente,950
972,2020-01-03,142000.0,Vente,951
973,2020-01-15,66000.0,Vente,952
974,2020-05-06,80900.0,Vente,953
975,2020-05-26,81500.0,Vente,953
976,2020-01-13,408200.0,Vente,954
977,2020-02-13,281000.0,Vente,955
978,2020-06-29,150000.0,Vente,956
979,2020-01-17,129000.0,Vente,957
980,2020-01-20,198000.0,Vente,958
981,2020-05-29,270800.0,Vente,959
982,2020-06-02,224800.0,Vente,960
983,2020-01-20,948300.0,Vente,961
984,2020-04-28,555300.0,Vente,962
985,2020-03-16,1291300.0,Vente,963
986,2020-05-19,495067.66,Vente,964
987,2020-06-18,610000.0,Vente,965
988,2020-06-12,475000.0,Vente,966
989,2020-01-22,71500.0,Vente,967
990,2020-01-10,68100.0,Vente,968
991,2020-01-24,58900.0,Vente,969
992,2020-02-17,37900.0,Vente,970
993,2020-02-24,39900.0,Vente,970
994,2020-02-19,78100.0,Vente,971
995,2020-02-25,267500.0,Vente,972
996,2020-05-07,502000.0,Vente,973
997,2020-06-16,330000.0,Vente,974
998,2020-03-13,345000.0,Vente,975
999,2020-06-18,140000.0,Vente,976
1000,2020-06-17,209800.0,Vente,977
1001,2020-03-06,87500.0,Vente,978
1002,2020-05-19,94000.0,Vente,979
1003,2020-05-18,76000.0,Vente,980
1004,2020-05-18,45000.0,Vente,981
1005,2020-02-25,148810.0,Vente,982
1006,2020-01-17,238400.0,Vente,983
1007,2020-01-27,100000.0,Vente,984
1008,2020-01-20,56000.0,Vente,985
1009,2020-01-20,23750.0,Vente,986
1010,2020-02-13,228000.0,Vente,987
1011,2020-06-11,86000.0,Vente,988
1012,2020-06-17,110000.0,Vente,989
1013,2020-03-10,468000.0,Vente,990
1014,2020-02-14,70000.0,Vente,991
1015,2020-02-21,112900.0,Vente,992
1016,2020-02-21,39500.0,Vente,993
1017,2020-03-04,55000.0,Vente,994
1018,2020-06-15,112000.0,Vente,995
1019,2020-01-10,80000.0,Vente,996
1020,2020-02-06,37015.0,Vente,997
1021,2020-03-12,93000.0,Vente,998
1022,2020-03-17,310000.0,Vente,999
1023,2020-01-31,136525.0,Vente,1000
1024,2020-02-24,176000.0,Vente,1001
1025,2020-02-27,126000.0,Vente,1002
1026,2020-05-27,115000.0,Vente,1003
1027,2020-01-15,173000.0,Vente,1004
1028,2020-01-16,807750.0,Vente,1005
1029,2020-05-15,1204500.0,Vente,1006
1030,2020-06-03,897700.0,Vente,1007
1031,2020-06-23,265000.0,Vente,1008
1032,2020-06-17,665000.0,Vente,1009
1033,2020-04-09,35000.0,Vente,1010
1034,2020-06-22,69050.0,Vente,1011
1035,2020-02-13,199000.0,Vente,1012
1036,2020-05-19,180000.0,Vente,1013
1037,2020-04-06,42500.0,Vente,1014
1038,2020-02-19,45000.0,Vente,1015
1039,2020-02-03,32000.0,Vente,1016
1040,2020-03-19,48000.0,Vente,1017
1041,2020-02-28,68000.0,Vente,1018
1042,2020-05-29,76000.0,Vente,1019
1043,2020-05-29,97000.0,Vente,1020
1044,2020-04-23,76000.0,Vente,1021
1045,2020-01-31,78500.0,Vente,1022
1046,2020-02-04,130000.0,Vente,1023
1047,2020-06-11,138000.0,Vente,1024
1048,2020-06-26,209050.0,Vente,1025
1049,2020-03-13,194672.4,Vente,1026
1050,2020-05-22,150000.0,Vente,1027
1051,2020-04-17,76000.0,Vente,1028
1052,2020-05-07,183120.0,Vente,1029
1053,2020-05-15,82500.0,Vente,1030
1054,2020-05-27,106400.0,Vente,1031
1055,2020-05-28,145000.0,Vente,1032
1056,2020-04-18,272290.0,Vente,1033
1057,2020-04-09,88000.0,Vente,1034
1058,2020-05-30,44500.0,Vente,1035
1059,2020-06-05,75000.0,Vente,1036
1060,2020-05-22,44000.0,Vente,1037
1061,2020-05-04,34000.0,Vente,1038
1062,2020-05-18,84000.0,Vente,1039
1063,2020-03-02,218000.0,Vente,1040
1064,2020-01-23,120000.0,Vente,1041
1065,2020-02-13,118900.0,Vente,1042
1066,2020-01-23,55000.0,Vente,1043
1067,2020-06-05,415000.0,Vente,1044
1068,2020-06-18,163500.0,Vente,1045
1069,2020-05-20,105000.0,Vente,1046
1070,2020-05-15,175000.0,Vente,1047
1071,2020-06-11,156100.0,Vente,1048
1072,2020-01-17,174930.0,Vente,1049
1073,2020-02-07,120500.0,Vente,1050
1074,2020-02-14,119053.0,Vente,1051
1075,2020-02-11,149000.0,Vente,1052
1076,2020-01-31,115000.0,Vente,1053
1077,2020-05-27,112700.0,Vente,1054
1078,2020-06-08,236000.0,Vente,1055
1079,2020-06-25,250000.0,Vente,1056
1080,2020-03-11,73000.0,Vente,1057
1081,2020-02-07,129000.0,Vente,1058
1082,2020-06-30,158500.0,Vente,1059
1083,2020-01-29,396466.0,Vente,1060
1084,2020-04-16,380000.0,Vente,1061
1085,2020-01-17,276000.0,Vente,1062
1086,2020-03-19,169500.0,Vente,1063
1087,2020-04-16,206000.0,Vente,1064
1088,2020-02-26,79000.0,Vente,1065
1089,2020-05-18,151000.0,Vente,1066
1090,2020-01-24,143000.0,Vente,1067
1091,2020-06-26,95700.0,Vente,1068
1092,2020-05-20,593555.0,Vente,1069
1093,2020-05-11,90000.0,Vente,1070
1094,2020-05-26,27000.0,Vente,1071
1095,2020-06-30,29500.0,Vente,1071
1096,2020-05-26,20000.0,Vente,1072
1097,2020-05-29,137000.0,Vente,1073
1098,2020-03-10,377600.0,Vente,1074
1099,2020-06-29,179900.0,Vente,1075
1100,2020-02-11,96300.0,Vente,1076
1101,2020-02-17,111594.0,Vente,1077
1102,2020-03-09,65000.0,Vente,1078
1103,2020-06-23,285000.0,Vente,1079
1104,2020-02-12,55000.0,Vente,1080
1105,2020-05-06,57500.0,Vente,1081
1106,2020-01-22,49000.0,Vente,1082
1107,2020-06-24,97000.0,Vente,1083
1108,2020-01-09,272825.0,Vente,1084
1109,2020-05-15,251000.0,Vente,1085
1110,2020-03-04,361900.0,Vente,1086
1111,2020-04-29,512000.0,Vente,1087
1112,2020-05-25,110000.0,Vente,1088
1113,2020-06-18,58500.0,Vente,1089
1114,2020-01-30,103400.0,Vente,1090
1115,2020-05-15,349540.0,Vente,1091
1116,2020-05-15,91500.0,Vente,1092
1117,2020-02-25,235670.0,Vente,1093
1118,2020-05-14,77500.0,Vente,1094
1119,2020-06-17,180000.0,Vente,1095
1120,2020-05-19,192000.0,Vente,1096
1121,2020-06-03,210150.0,Vente,1097
1122,2020-04-06,185800.0,Vente,1098
1123,2020-06-03,165800.0,Vente,1099
1124,2020-02-28,525000.0,Vente,1100
1125,2020-06-12,345000.0,Vente,1101
1126,2020-06-08,391110.0,Vente,1102
1127,2020-01-14,100000.0,Vente,1103
1128,2020-06-25,32500.0,Vente,1104
1129,2020-06-23,35500.0,Vente,1105
1130,2020-06-04,49500.0,Vente,1106
1131,2020-06-24,55000.0,Vente,1107
1132,2020-03-13,146000.0,Vente,1108
1133,2020-06-04,197750.0,Vente,1109
1134,2020-02-06,189000.0,Vente,1110
1135,2020-03-03,57000.0,Vente,1111
1136,2020-04-17,166000.0,Vente,1112
1137,2020-06-04,61000.0,Vente,1113
1138,2020-05-20,109680.0,Vente,1114
1139,2020-06-04,138050.0,Vente,1115
1140,2020-01-24,80500.0,Vente,1116
1141,2020-02-07,135000.0,Vente,1117
1142,2020-05-18,520000.0,Vente,1118
1143,2020-02-26,193300.0,Vente,1119
1144,2020-06-03,50500.0,Vente,1120
1145,2020-02-05,70000.0,Vente,1121
1146,2020-06-18,238000.0,Vente,1122
1147,2020-02-18,55000.0,Vente,1123
1148,2020-02-25,533300.0,Vente,1124
1149,2020-06-19,316000.0,Vente,1125
1150,2020-01-16,426000.0,Vente,1126
1151,2020-01-17,153500.0,Vente,1127
1152,2020-05-22,293000.0,Vente,1128
1153,2020-06-15,171875.0,Vente,1129
1154,2020-06-19,147000.0,Vente,1130
1155,2020-06-23,50000.0,Vente,1131
1156,2020-05-20,138000.0,Vente,1132
1157,2020-06-18,100000.0,Vente,1133
1158,2020-02-27,190000.0,Vente,1134
1159,2020-02-06,236000.0,Vente,1135
1160,2020-02-14,587500.0,Vente,1136
1161,2020-06-24,289000.0,Vente,1137
1162,2020-05-28,262000.0,Vente,1138
1163,2020-01-16,82000.0,Vente,1139
1164,2020-02-07,152000.0,Vente,1140
1165,2020-02-06,86000.0,Vente,1141
1166,2020-05-25,306000.0,Vente,1142
1167,2020-01-14,3861000.0,Vente,1143
1168,2020-05-27,872500.0,Vente,1144
1169,2020-05-20,3000000.0,Vente,1145
1170,2020-01-15,370000.0,Vente,1146
1171,2020-02-07,41000.0,Vente,1147
1172,2020-03-06,107000.0,Vente,1148
1173,2020-06-19,68700.0,Vente,1149
1174,2020-01-10,290000.0,Vente,1150
1175,2020-02-04,57000.0,Vente,1151
1176,2020-01-31,274000.0,Vente,1152
1177,2020-02-06,39000.0,Vente,1153
1178,2020-06-25,45375.0,Vente,1154
1179,2020-02-21,230000.0,Vente,1155
1180,2020-01-24,168000.0,Vente,1156
1181,2020-05-13,87450.0,Vente,1157
1182,2020-02-14,515750.0,Vente,1158
1183,2020-06-10,125000.0,Vente,1159
1184,2020-02-18,102345.0,Vente,1160
1185,2020-02-07,63500.0,Vente,1161
1186,2020-02-04,181000.0,Vente,1162
1187,2020-02-13,125000.0,Vente,1163
1188,2020-02-13,59000.0,Vente,1164
1189,2020-02-03,282500.0,Vente,1165
1190,2020-02-17,63000.0,Vente,1166
1191,2020-02-05,90000.0,Vente,1167
1192,2020-04-10,91980.0,Vente,1168
1193,2020-05-12,73900.0,Vente,1169
1194,2020-01-22,70000.0,Vente,1170
1195,2020-06-15,58000.0,Vente,1171
1196,2020-06-18,220000.0,Vente,1172
1197,2020-01-17,147100.0,Vente,1173
1198,2020-01-03,291262.0,Vente,1174
1199,2020-04-15,170000.0,Vente,1175
1200,2020-01-03,300800.0,Vente,1176
1201,2020-02-10,675000.0,Vente,1177
1202,2020-03-12,381000.0,Vente,1178
1203,2020-05-28,242500.0,Vente,1179
1204,2020-05-18,198000.0,Vente,1180
1205,2020-01-09,741500.0,Vente,1181
1206,2020-06-11,720000.0,Vente,1182
1207,2020-01-13,247626.0,Vente,1183
1208,2020-01-03,445000.0,Vente,1184
1209,2020-01-09,485625.0,Vente,1185
1210,2020-04-15,801734.0,Vente,1186
1211,2020-06-10,790000.0,Vente,1187
1212,2020-02-12,262300.0,Vente,1188
1213,2020-02-06,509650.0,Vente,1189
1214,2020-05-06,165000.0,Vente,1190
1215,2020-01-31,932000.0,Vente,1191
1216,2020-02-28,289100.0,Vente,1192
1217,2020-02-28,185000.0,Vente,1193
1218,2020-05-29,199000.0,Vente,1193
1219,2020-03-25,844450.0,Vente,1194
1220,2020-06-19,370000.0,Vente,1195
1221,2020-06-25,849000.0,Vente,1196
1222,2020-05-12,122000.0,Vente,1197
1223,2020-06-03,323000.0,Vente,1198
1224,2020-05-11,123500.0,Vente,1199
1225,2020-03-03,266500.0,Vente,1200
1226,2020-06-18,460000.0,Vente,1201
1227,2020-01-31,110000.0,Vente,1202
1228,2020-01-24,164000.0,Vente,1203
1229,2020-05-18,463700.0,Vente,1204
1230,2020-01-17,82500.0,Vente,1205
1231,2020-02-03,85500.0,Vente,1206
1232,2020-02-25,89500.0,Vente,1207
1233,2020-06-24,107000.0,Vente,1208
1234,2020-02-05,113748.0,Vente,1209
1235,2020-02-21,110200.0,Vente,1210
1236,2020-04-16,103200.0,Vente,1211
1237,2020-04-23,161500.0,Vente,1212
1238,2020-05-19,115000.0,Vente,1213
1239,2020-05-29,101000.0,Vente,1214
1240,2020-02-17,133000.0,Vente,1215
1241,2020-05-19,350000.0,Vente,1216
1242,2020-06-26,327000.0,Vente,1217
1243,2020-05-25,418000.0,Vente,1218
1244,2020-01-11,174000.0,Vente,1219
1245,2020-03-06,70000.0,Vente,1220
1246,2020-06-06,122000.0,Vente,1221
1247,2020-02-20,126500.0,Vente,1222
1248,2020-01-29,545000.0,Vente,1223
1249,2020-02-14,296000.0,Vente,1224
1250,2020-03-12,179300.0,Vente,1225
1251,2020-01-08,196000.0,Vente,1226
1252,2020-04-23,158000.0,Vente,1227
1253,2020-02-06,206000.0,Vente,1228
1254,2020-01-09,243750.0,Vente,1229
1255,2020-02-05,93750.0,Vente,1230
1256,2020-02-12,81000.0,Vente,1231
1257,2020-03-02,230000.0,Vente,1232
1258,2020-02-19,67000.0,Vente,1233
1259,2020-01-31,103000.0,Vente,1234
1260,2020-05-15,129500.0,Vente,1235
1261,2020-03-09,185000.0,Vente,1236
1262,2020-06-09,140000.0,Vente,1237
1263,2020-06-19,27000.0,Vente,1238
1264,2020-05-22,192500.0,Vente,1239
1265,2020-05-25,148000.0,Vente,1240
1266,2020-02-18,30000.0,Vente,1241
1267,2020-06-05,47500.0,Vente,1242
1268,2020-02-03,79180.0,Vente,1243
1269,2020-03-03,55000.0,Vente,1244
1270,2020-02-14,97000.0,Vente,1245
1271,2020-04-24,81000.0,Vente,1246
1272,2020-06-29,72000.0,Vente,1246
1273,2020-03-10,44000.0,Vente,1247
1274,2020-06-05,70000.0,Vente,1248
1275,2020-05-06,65000.0,Vente,1249
1276,2020-03-10,82500.0,Vente,1250
1277,2020-03-13,132000.0,Vente,1251
1278,2020-03-27,300000.0,Vente,1252
1279,2020-05-19,229990.0,Vente,1253
1280,2020-02-27,13000.0,Vente,1254
1281,2020-02-11,200000.0,Vente,1255
1282,2020-04-07,161000.0,Vente,1256
1283,2020-02-05,75000.0,Vente,1257
1284,2020-02-28,54950.0,Vente,1258
1285,2020-02-11,78000.0,Vente,1259
1286,2020-03-02,102230.0,Vente,1260
1287,2020-02-27,81900.0,Vente,1261
1288,2020-03-04,47000.0,Vente,1262
1289,2020-05-22,93400.0,Vente,1263
1290,2020-05-18,94500.0,Vente,1264
1291,2020-05-20,163930.0,Vente,1265
1292,2020-01-22,577000.0,Vente,1266
1293,2020-01-28,56000.0,Vente,1267
1294,2020-03-09,50000.0,Vente,1268
1295,2020-04-21,129000.0,Vente,1269
1296,2020-05-15,58000.0,Vente,1270
1297,2020-03-13,122000.0,Vente,1271
1298,2020-06-15,110000.0,Vente,1272
1299,2020-05-25,70000.0,Vente,1273
1300,2020-05-27,160000.0,Vente,1274
1301,2020-06-16,165000.0,Vente,1275
1302,2020-06-29,289000.0,Vente,1276
1303,2020-04-20,103090.0,Vente,1277
1304,2020-06-11,53900.0,Vente,1278
1305,2020-01-22,190000.0,Vente,1279
1306,2020-01-29,107500.0,Vente,1280
1307,2020-02-07,166500.0,Vente,1281
1308,2020-02-13,259850.0,Vente,1282
1309,2020-01-28,275000.0,Vente,1283
1310,2020-06-26,447820.0,Vente,1284
1311,2020-06-03,422000.0,Vente,1285
1312,2020-05-15,43000.0,Vente,1286
1313,2020-04-30,214236.0,Vente,1287
1314,2020-05-27,1014492.75,Vente,1288
1315,2020-06-15,525000.0,Vente,1289
1316,2020-03-10,438000.0,Vente,1290
1317,2020-03-12,345880.0,Vente,1291
1318,2020-04-23,781000.0,Vente,1292
1319,2020-04-23,95000.0,Vente,1293
1320,2020-06-18,169000.0,Vente,1294
